"N4-034","N4","～て","동사 て형 / い형용사 어간 + くて","~해서. 감정·상태의 이유를 나타낸다.","<ruby>試験<rt>しけん</rt></ruby>に<ruby>合格<rt>ごうかく</rt></ruby>して、とてもうれしいです。","시험에 합격해서 매우 기쁩니다.","このへんは<ruby>夜<rt>よる</rt></ruby>でも<ruby>明<rt>あか</rt></ruby>るくて<ruby>安心<rt>あんしん</rt></ruby>です。","이 근처는 밤에도 밝아서 안심됩니다.","순서 연결의 ～て와 달리 여기서는 이유·원인을 나타낸다."
"N4-035","N4","～なくて","동사 ない형 + ～なくて","~하지 않아서. 부정 상태가 이유가 된다.","<ruby>電車<rt>でんしゃ</rt></ruby>が<ruby>来<rt>こ</rt></ruby>なくて、<ruby>会社<rt>かいしゃ</rt></ruby>に<ruby>遅<rt>おく</rt></ruby>れました。","전철이 오지 않아서 회사에 늦었습니다.","<ruby>必要<rt>ひつよう</rt></ruby>な<ruby>資料<rt>しりょう</rt></ruby>が<ruby>見<rt>み</rt></ruby>つからなくて、<ruby>困<rt>こま</rt></ruby>っています。","필요한 자료를 찾지 못해서 곤란합니다.","～ないで는 ‘~하지 않고’, ～なくて는 ‘~하지 않아서’에 가깝다."
"N4-036","N4","～てよかった","동사 て형 + ～てよかった","~해서 다행이다.","<ruby>早<rt>はや</rt></ruby>めに<ruby>予約<rt>よやく</rt></ruby>してよかったです。","미리 예약해 두어서 다행입니다.","<ruby>先生<rt>せんせい</rt></ruby>に<ruby>相談<rt>そうだん</rt></ruby>してよかったと<ruby>思<rt>おも</rt></ruby>いました。","선생님께 상담해서 다행이라고 생각했습니다.","～ばよかった는 후회, ～てよかった는 안도다."
"N4-037","N4","～てすみません","동사 て형 + ～すみません","~해서 죄송합니다.","<ruby>返事<rt>へんじ</rt></ruby>が<ruby>遅<rt>おそ</rt></ruby>くなってすみません。","답장이 늦어져서 죄송합니다.","ご<ruby>心配<rt>しんぱい</rt></ruby>をかけてすみませんでした。","걱정을 끼쳐 죄송했습니다.","사과의 정형 표현으로, 단순 이유 제시보다 미안함이 중심이다."
"N4-038","N4","～そうだ","동사·い형용사 보통형 / な형용사 + だ / 명사 + だ + ～そうだ","~라고 한다. 들은 내용을 전한다.","ニュースによると、<ruby>明日<rt>あした</rt></ruby>は<ruby>雪<rt>ゆき</rt></ruby>が<ruby>降<rt>ふ</rt></ruby>るそうです。","뉴스에 따르면 내일은 눈이 온다고 합니다.","あの<ruby>店<rt>みせ</rt></ruby>のケーキはかなり<ruby>人気<rt>にんき</rt></ruby>だそうです。","저 가게 케이크는 꽤 인기라고 합니다.","양태의 ～そうだ와 달리 보통형에 붙는 전문 표현이다."
"N4-039","N4","～そうだ","동사 ます형 어간 / い형용사 어간 / な형용사 어간 + ～そうだ","~할 것 같다; ~해 보인다.","このスープはとてもおいしそうです。","이 수프는 매우 맛있어 보입니다.","<ruby>空<rt>そら</rt></ruby>が<ruby>暗<rt>くら</rt></ruby>いですね。もう<ruby>雨<rt>あめ</rt></ruby>が<ruby>降<rt>ふ</rt></ruby>りそうです。","하늘이 어둡네요. 이제 비가 올 것 같습니다.","전문의 ～そうだ와 달리 어간에 붙어 겉보기 인상을 말한다."
"N4-040","N4","～そうに","동사 ます형 어간 / い형용사 어간 / な형용사 어간 + ～そうに","~할 듯이, ~해 보이게.","<ruby>妹<rt>いもうと</rt></ruby>はうれしそうにプレゼントを<ruby>開<rt>あ</rt></ruby>けた。","여동생은 기쁜 듯이 선물을 열었다.","その<ruby>犬<rt>いぬ</rt></ruby>は<ruby>苦<rt>くる</rt></ruby>しそうに<ruby>息<rt>いき</rt></ruby>をしている。","그 개는 괴로운 듯이 숨을 쉬고 있다.","～そうだ의 부사형으로, 뒤에 주로 동사가 온다."
"N4-041","N4","～そうな","동사 ます형 어간 / い형용사 어간 / な형용사 어간 + ～そうな + 명사","~해 보이는, ~할 것 같은.","あれは<ruby>簡単<rt>かんたん</rt></ruby>そうな<ruby>問題<rt>もんだい</rt></ruby>ですね。","저것은 쉬워 보이는 문제네요.","<ruby>元気<rt>げんき</rt></ruby>そうな<ruby>学生<rt>がくせい</rt></ruby>があいさつしてくれた。","건강해 보이는 학생이 인사해 주었다.","～そうだ의 연체형으로, 뒤에 명사를 꾸민다."
"N4-042","N4","～みたいだ","보통형 / 명사 + ～みたいだ","~인 것 같다; ~같다.","この<ruby>部屋<rt>へや</rt></ruby>、だれもいないみたいだ。","이 방, 아무도 없는 것 같다.","その<ruby>話<rt>はなし</rt></ruby>は<ruby>本当<rt>ほんとう</rt></ruby>みたいですね。","그 이야기는 사실인 것 같네요.","～のようだ보다 구어적이고 가벼운 표현이다."
"N4-043","N4","～みたいな","보통형 / 명사 + ～みたいな + 명사","~같은.","まるで<ruby>絵<rt>え</rt></ruby>みたいな<ruby>景色<rt>けしき</rt></ruby>だった。","마치 그림 같은 경치였다.","その<ruby>子<rt>こ</rt></ruby>は<ruby>大人<rt>おとな</rt></ruby>みたいな<ruby>話<rt>はな</rt></ruby>し<ruby>方<rt>かた</rt></ruby>をする。","그 아이는 어른 같은 말투를 쓴다.","～みたいだ의 명사 수식형이다."
"N4-044","N4","～みたいに","보통형 / 명사 + ～みたいに","~처럼.","その<ruby>二人<rt>ふたり</rt></ruby>は<ruby>兄弟<rt>きょうだい</rt></ruby>みたいに<ruby>仲<rt>なか</rt></ruby>がいい。","그 두 사람은 형제처럼 사이가 좋다.","<ruby>子<rt>こ</rt></ruby>どもみたいに<ruby>目<rt>め</rt></ruby>を<ruby>輝<rt>かがや</rt></ruby>かせていた。","아이처럼 눈을 반짝이고 있었다.","～みたいだ의 부사형으로, 동작·상태를 꾸민다."
"N4-045","N4","～のように","명사 + のように","~처럼.","<ruby>鳥<rt>とり</rt></ruby>のように<ruby>空<rt>そら</rt></ruby>を<ruby>自由<rt>じゆう</rt></ruby>に<ruby>飛<rt>と</rt></ruby>びたい。","새처럼 하늘을 자유롭게 날고 싶다.","<ruby>先輩<rt>せんぱい</rt></ruby>はいつも<ruby>先生<rt>せんせい</rt></ruby>のように<ruby>落<rt>お</rt></ruby>ち<ruby>着<rt>つ</rt></ruby>いている。","선배는 언제나 선생님처럼 침착하다.","～みたいに보다 격식 있고 문어적인 느낌이 있다."
"N4-046","N4","～のような","명사 + のような + 명사","~와 같은.","それは<ruby>夢<rt>ゆめ</rt></ruby>のような<ruby>出来事<rt>できごと</rt></ruby>だった。","그것은 꿈 같은 일이었다.","あの<ruby>人<rt>ひと</rt></ruby>は<ruby>親<rt>おや</rt></ruby>のような<ruby>存在<rt>そんざい</rt></ruby>です。","저 사람은 부모와 같은 존재입니다.","～のように의 명사 수식형이다."
"N4-047","N4","～らしい","보통형 / 명사 + ～らしい","~인 것 같다; ~답다.","その<ruby>映画<rt>えいが</rt></ruby>はおもしろいらしいよ。","그 영화는 재미있는 것 같아.","あの<ruby>先生<rt>せんせい</rt></ruby>はいつも<ruby>教師<rt>きょうし</rt></ruby>らしい<ruby>態度<rt>たいど</rt></ruby>だ。","저 선생님은 언제나 선생님다운 태도다.","정황 추측과 전형성 ‘~답다’ 두 용법이 있다."
"N4-048","N4","～かもしれない","동사·형용사 보통형 / 명사 + ～かもしれない","~할지도 모른다.","<ruby>今夜<rt>こんや</rt></ruby>はかなり<ruby>冷<rt>ひ</rt></ruby>えるかもしれません。","오늘 밤은 꽤 추워질지도 모릅니다.","あの<ruby>人<rt>ひと</rt></ruby>もこの<ruby>会議<rt>かいぎ</rt></ruby>に<ruby>来<rt>く</rt></ruby>るかもしれない。","저 사람도 이 회의에 올지도 모른다.","추측 표현 중 확신도가 낮은 편이다."
"N4-049","N4","～はずだ","동사·い형용사 보통형 / な형용사 + な / 명사 + の + ～はずだ","~일 것이다. 근거가 있는 강한 추측이다.","<ruby>地図<rt>ちず</rt></ruby>を<ruby>見<rt>み</rt></ruby>たから、もうすぐ<ruby>駅<rt>えき</rt></ruby>に<ruby>着<rt>つ</rt></ruby>くはずです。","지도를 봤으니 곧 역에 도착할 겁니다.","きょうは<ruby>祝日<rt>しゅくじつ</rt></ruby>だから、<ruby>銀行<rt>ぎんこう</rt></ruby>は<ruby>休<rt>やす</rt></ruby>みのはずだ。","오늘은 공휴일이니 은행은 쉬는 게 당연하다.","～かもしれない보다 확신이 훨씬 높다."
"N4-050","N4","～はずがない","동사·い형용사 보통형 / な형용사 + な + ～はずがない","~일 리가 없다.","あの<ruby>人<rt>ひと</rt></ruby>がそんな<ruby>簡単<rt>かんたん</rt></ruby>なことであきらめるはずがない。","저 사람이 그런 간단한 일로 포기할 리가 없다.","このかばんがこんなに<ruby>安<rt>やす</rt></ruby>いはずがない。","이 가방이 이렇게 쌀 리가 없다.","～はずだ의 강한 부정형이다."
"N4-051","N4","～がする","감각 명사 + が + ～する","냄새가 나다; 소리가 나다; 느낌이 들다.","この<ruby>部屋<rt>へや</rt></ruby>はいいにおいがする。","이 방은 좋은 냄새가 난다.","なんとなく<ruby>嫌<rt>いや</rt></ruby>な<ruby>予感<rt>よかん</rt></ruby>がする。","왠지 싫은 예감이 든다.","聞こえる는 ‘들리다’, 見える는 ‘보이다’처럼 특정 감각에 한정된다."
"N4-052","N4","～聞こえる","명사 + が + ～聞こえる","들리다. 소리가 자연히 귀에 들어오다.","となりの<ruby>教室<rt>きょうしつ</rt></ruby>から<ruby>拍手<rt>はくしゅ</rt></ruby>が<ruby>聞<rt>き</rt></ruby>こえた。","옆 교실에서 박수 소리가 들렸다.","もしもし、<ruby>声<rt>こえ</rt></ruby>が<ruby>小<rt>ちい</rt></ruby>さくてよく<ruby>聞<rt>き</rt></ruby>こえません。","여보세요, 목소리가 작아서 잘 들리지 않습니다.","意도적으로 듣는 聞く와 다르다."
"N4-053","N4","～見える","명사 + が + ～見える","보이다. 자연스럽게 시야에 들어오다.","この<ruby>窓<rt>まど</rt></ruby>から<ruby>海<rt>うみ</rt></ruby>が<ruby>見<rt>み</rt></ruby>えます。","이 창문에서 바다가 보입니다.","<ruby>暗<rt>くら</rt></ruby>くて、<ruby>入口<rt>いりぐち</rt></ruby>の<ruby>文字<rt>もじ</rt></ruby>がよく<ruby>見<rt>み</rt></ruby>えない。","어두워서 입구 글자가 잘 보이지 않는다.","意도적으로 보는 見る와 다르다."
"N4-054","N4","～に見える","명사 / な형용사 / い형용사 어간 + く + ～に見える","~처럼 보이다.","その<ruby>時計<rt>とけい</rt></ruby>は<ruby>本物<rt>ほんもの</rt></ruby>に<ruby>見<rt>み</rt></ruby>える。","그 시계는 진짜처럼 보인다.","<ruby>田中<rt>たなか</rt></ruby>さんは<ruby>実際<rt>じっさい</rt></ruby>より<ruby>若<rt>わか</rt></ruby>く<ruby>見<rt>み</rt></ruby>えます。","다나카 씨는 실제보다 젊어 보입니다.","단순히 ‘보이다’는 ～見える, 인상·외관 판단은 ～に見える다."
"N4-055","N4","～がっている","い형용사 어간 / な형용사 어간 + ～がっている","3인칭이 ~해하고 있다; 그런 기색을 보이고 있다.","<ruby>妹<rt>いもうと</rt></ruby>は<ruby>人前<rt>ひとまえ</rt></ruby>で<ruby>話<rt>はな</rt></ruby>すのを<ruby>恥<rt>は</rt></ruby>ずかしがっている。","여동생은 사람들 앞에서 말하는 것을 부끄러워하고 있다.","その<ruby>子<rt>こ</rt></ruby>は<ruby>注射<rt>ちゅうしゃ</rt></ruby>をとても<ruby>嫌<rt>いや</rt></ruby>がっている。","그 아이는 주사를 매우 싫어하고 있다.","～がる보다 관찰되는 상태가 계속됨을 더 잘 드러낸다."
"N4-056","N4","～たがる","동사 ます형 + ～たがる","3인칭이 ~하고 싶어하다.","<ruby>弟<rt>おとうと</rt></ruby>は<ruby>休<rt>やす</rt></ruby>みのたびに<ruby>海<rt>うみ</rt></ruby>へ<ruby>行<rt>い</rt></ruby>きたがる。","남동생은 쉴 때마다 바다에 가고 싶어 한다.","うちの<ruby>犬<rt>いぬ</rt></ruby>は<ruby>散歩<rt>さんぽ</rt></ruby>の<ruby>時間<rt>じかん</rt></ruby>になると<ruby>外<rt>そと</rt></ruby>へ<ruby>出<rt>で</rt></ruby>たがる。","우리 집 개는 산책 시간만 되면 밖에 나가고 싶어 한다.","1인칭 희망은 ～たい, 3인칭 희망은 ～たがる가 자연스럽다."
"N4-057","N4","～ようになる","동사 기본형 / 동사 ない형 + ～ようになる","~하게 되다; ~하지 않게 되다. 능력·습관이 자연스럽게 변한다.","<ruby>毎朝<rt>まいあさ</rt></ruby>ジョギングするようになって、<ruby>体力<rt>たいりょく</rt></ruby>がつきました。","매일 아침 조깅하게 되어서 체력이 붙었습니다.","このごろは<ruby>夜<rt>よる</rt></ruby>にお<ruby>菓子<rt>かし</rt></ruby>を<ruby>食<rt>た</rt></ruby>べないようになりました。","요즘은 밤에 과자를 먹지 않게 되었습니다.","～ようにする는 의식적 노력, ～ようになる는 자연스러운 변화에 가깝다."
"N4-058","N4","～ようにする","동사 기본형 / 동사 ない형 + ～ようにする","~하도록 하다; ~하지 않도록 하다. 의식적으로 노력한다.","<ruby>健康<rt>けんこう</rt></ruby>のために、<ruby>毎日<rt>まいにち</rt></ruby><ruby>階段<rt>かいだん</rt></ruby>を<ruby>使<rt>つか</rt></ruby>うようにしています。","건강을 위해 매일 계단을 사용하도록 하고 있습니다.","<ruby>寝<rt>ね</rt></ruby>る<ruby>前<rt>まえ</rt></ruby>にスマホを<ruby>見<rt>み</rt></ruby>ないようにしてください。","자기 전에 스마트폰을 보지 않도록 해 주세요.","～ようになる는 변화 결과, ～ようにする는 스스로 지키려는 노력이다."
"N4-059","N4","～ことになる","동사 기본형 + ～ことになる","~하게 되다. 외부 결정이나 상황에 의해 정해진다.","<ruby>来月<rt>らいげつ</rt></ruby>から<ruby>東京<rt>とうきょう</rt></ruby><ruby>支社<rt>ししゃ</rt></ruby>で<ruby>働<rt>はたら</rt></ruby>くことになりました。","다음 달부터 도쿄 지사에서 일하게 되었습니다.","<ruby>会場<rt>かいじょう</rt></ruby>の<ruby>工事<rt>こうじ</rt></ruby>で、イベントは<ruby>中止<rt>ちゅうし</rt></ruby>になることになった。","행사장 공사 때문에 이벤트는 중지하게 되었다.","～ようになる는 능력·습관 변화, ～ことになる는 외부 결정이다."
"N4-060","N4","～ことにする","동사 기본형 / 동사 ない형 + ～ことにする","~하기로 하다; ~하지 않기로 하다. 자기 의지로 결정한다.","<ruby>今年<rt>ことし</rt></ruby>は<ruby>夏休<rt>なつやす</rt></ruby>みに<ruby>九州<rt>きゅうしゅう</rt></ruby>を<ruby>旅行<rt>りょこう</rt></ruby>することにしました。","올해는 여름방학에 규슈를 여행하기로 했습니다.","これからは<ruby>夜更<rt>よふ</rt></ruby>かししないことにする。","이제부터는 늦게 자지 않기로 하겠다.","～ことになる는 외부 결정, ～ことにする는 자기 결정이다."
"N4-061","N4","～つもりだ","동사 기본형 / 동사 ない형 + ～つもりだ","~할 생각이다; ~하지 않을 생각이다. 개인의 의지·계획을 말한다.","<ruby>卒業<rt>そつぎょう</rt></ruby>したら、しばらく<ruby>地元<rt>じもと</rt></ruby>で<ruby>働<rt>はたら</rt></ruby>くつもりです。","졸업하면 한동안 고향에서 일할 생각입니다.","もうそのことは<ruby>誰<rt>だれ</rt></ruby>にも<ruby>話<rt>はな</rt></ruby>さないつもりだ。","이제 그 일은 누구에게도 말하지 않을 생각이다.","～予定だ보다 화자의 의지가 더 강하다."
